sim	toetseenheid	functie	toetshoogte	volume	oppervlakte	percentage
1	1156	grasland	0.95	0	0	0
1	1156	akkerbouw	-0.1	26.85	50	28.57
1	1156	hoogwaardig	0.33	7773.17	31175	29.58
1	1156	stedelijk	0.94	2.85	50	66.67
1	1155	grasland	1.05	0	0	0
1	1155	akkerbouw	0.92	0	0	0
1	1155	hoogwaardig	1.05	0	0	0
1	1155	stedelijk	1.18	0	0	0
1	1959	grasland	1.07	0	0	0
1	1959	akkerbouw	1.22	0	0	0
1	1959	hoogwaardig	1.18	0	0	0
1	1959	stedelijk	1.1	0	0	0
1	1962	grasland	1.13	0	0	0
1	1962	akkerbouw	0	0	0	0
1	1962	hoogwaardig	3.39	0	0	0
1	1962	stedelijk	0	0	0	0
1	1955	grasland	1.36	0	0	0
1	1955	akkerbouw	2.03	0	0	0
1	1955	hoogwaardig	1.46	0	0	0
1	1955	stedelijk	0	0	0	0
1	1996	grasland	1.08	0	0	0
1	1996	akkerbouw	1.32	0	0	0
1	1996	hoogwaardig	1.57	0	0	0
1	1996	stedelijk	1.53	0	0	0
1	1960	grasland	1.02	0	0	0
1	1960	akkerbouw	1.87	0	0	0
1	1960	hoogwaardig	0.89	0	0	0
1	1960	stedelijk	1.97	0	0	0
1	1958	grasland	1.03	0	0	0
1	1958	akkerbouw	1.49	0	0	0
1	1958	hoogwaardig	0.1	116.13	300	8.96
1	1958	stedelijk	1.68	0	0	0
1	1957	grasland	0.96	0	0	0
1	1957	akkerbouw	1.21	0	0	0
1	1957	hoogwaardig	0.98	0	0	0
1	1957	stedelijk	0.89	0	0	0
1	1956	grasland	1.12	0	0	0
1	1956	akkerbouw	1.45	0	0	0
1	1956	hoogwaardig	0.97	0	0	0
1	1956	stedelijk	1.46	0	0	0
1	1952	grasland	0.98	0	0	0
1	1952	akkerbouw	1	0	0	0
1	1952	hoogwaardig	0.84	0	0	0
1	1952	stedelijk	1.03	0	0	0
1	1953	grasland	1.22	0	0	0
1	1953	akkerbouw	1.43	0	0	0
1	1953	hoogwaardig	1.31	0	0	0
1	1953	stedelijk	1.36	0	0	0
1	1954	grasland	1.28	0	0	0
1	1954	akkerbouw	1.49	0	0	0
1	1954	hoogwaardig	1.51	0	0	0
1	1954	stedelijk	1.46	0	0	0
1	1964	grasland	0.55	0	0	0
1	1964	akkerbouw	1.25	0	0	0
1	1964	hoogwaardig	-0.05	61.46	150	3.7
1	1964	stedelijk	0.76	0	0	0
1	1966	grasland	0	0	0	0
1	1966	akkerbouw	0.81	0	0	0
1	1966	hoogwaardig	0.44	36.01	100	2.09
1	1966	stedelijk	0	0	0	0
1	1963	grasland	0.84	0	0	0
1	1963	akkerbouw	2.2	0	0	0
1	1963	hoogwaardig	1.72	0	0	0
1	1963	stedelijk	0	0	0	0
1	1124	grasland	1.49	0	0	0
1	1124	akkerbouw	0	0	0	0
1	1124	hoogwaardig	2.15	0	0	0
1	1124	stedelijk	2.29	0	0	0
1	1965	grasland	1.02	0	0	0
1	1965	akkerbouw	1.44	0	0	0
1	1965	hoogwaardig	-0.27	50.89	75	5.56
1	1965	stedelijk	0	0	0	0
1	1112	grasland	1.04	0	0	0
1	1112	akkerbouw	1.05	0	0	0
1	1112	hoogwaardig	0.84	0	0	0
1	1112	stedelijk	0.88	0	0	0
1	1947	grasland	1.28	0	0	0
1	1947	akkerbouw	0	0	0	0
1	1947	hoogwaardig	0.65	0	0	0
1	1947	stedelijk	1.99	0	0	0
1	1961	grasland	1.04	0	0	0
1	1961	akkerbouw	0	0	0	0
1	1961	hoogwaardig	0	0	0	0
1	1961	stedelijk	0	0	0	0
1	1123	grasland	1.54	0	0	0
1	1123	akkerbouw	0	0	0	0
1	1123	hoogwaardig	1.65	0	0	0
1	1123	stedelijk	2.32	0	0	0
1	1949	grasland	1.09	0	0	0
1	1949	akkerbouw	1.32	0	0	0
1	1949	hoogwaardig	0.88	0	0	0
1	1949	stedelijk	1.4	0	0	0
1	1109	grasland	1.04	0	0	0
1	1109	akkerbouw	1.02	0	0	0
1	1109	hoogwaardig	1.05	0	0	0
1	1109	stedelijk	1.35	0	0	0
1	1948	grasland	1.14	0	0	0
1	1948	akkerbouw	1.56	0	0	0
1	1948	hoogwaardig	0.99	0	0	0
1	1948	stedelijk	1.75	0	0	0
1	1107	grasland	1.35	0	0	0
1	1107	akkerbouw	1.66	0	0	0
1	1107	hoogwaardig	1.66	0	0	0
1	1107	stedelijk	1.55	0	0	0
1	1950	grasland	0.95	0	0	0
1	1950	akkerbouw	0.03	12.27	50	14.29
1	1950	hoogwaardig	0.47	216.37	725	1.8
1	1950	stedelijk	1.12	0	0	0
1	671	grasland	0.91	0	0	0
1	671	akkerbouw	-0.14	14.7	25	33.33
1	671	hoogwaardig	0.9	0	0	0
1	671	stedelijk	1.24	0	0	0
1	1099	grasland	0	0	0	0
1	1099	akkerbouw	0	0	0	0
1	1099	hoogwaardig	0.45	0	0	0
1	1099	stedelijk	0	0	0	0
1	1835	grasland	1.07	0	0	0
1	1835	akkerbouw	0	0	0	0
1	1835	hoogwaardig	1.11	0	0	0
1	1835	stedelijk	0	0	0	0
1	1951	grasland	0.98	0	0	0
1	1951	akkerbouw	1.01	0	0	0
1	1951	hoogwaardig	1	0	0	0
1	1951	stedelijk	1.85	0	0	0
1	1836	grasland	1.02	0	0	0
1	1836	akkerbouw	1.52	0	0	0
1	1836	hoogwaardig	1.19	0	0	0
1	1836	stedelijk	1.06	0	0	0
1	1992	grasland	0	0	0	0
1	1992	akkerbouw	0	0	0	0
1	1992	hoogwaardig	1.27	0	0	0
1	1992	stedelijk	0	0	0	0
1	1106	grasland	1.34	0	0	0
1	1106	akkerbouw	0	0	0	0
1	1106	hoogwaardig	2.1	0	0	0
1	1106	stedelijk	3.68	0	0	0
1	1976	grasland	0	0	0	0
1	1976	akkerbouw	0	0	0	0
1	1976	hoogwaardig	2.14	0	0	0
1	1976	stedelijk	0	0	0	0
1	1838	grasland	1	0	0	0
1	1838	akkerbouw	1.24	0	0	0
1	1838	hoogwaardig	1.27	0	0	0
1	1838	stedelijk	1.36	0	0	0
1	1105	grasland	1.03	0	0	0
1	1105	akkerbouw	1.08	0	0	0
1	1105	hoogwaardig	1.23	0	0	0
1	1105	stedelijk	1.44	0	0	0
1	1974	grasland	0	0	0	0
1	1974	akkerbouw	0	0	0	0
1	1974	hoogwaardig	0	0	0	0
1	1974	stedelijk	0	0	0	0
1	1939	grasland	0.97	0	0	0
1	1939	akkerbouw	0	0	0	0
1	1939	hoogwaardig	1.32	0	0	0
1	1939	stedelijk	0	0	0	0
1	1104	grasland	1.13	0	0	0
1	1104	akkerbouw	1.98	0	0	0
1	1104	hoogwaardig	2.02	0	0	0
1	1104	stedelijk	0	0	0	0
1	1102	grasland	1.36	0	0	0
1	1102	akkerbouw	0	0	0	0
1	1102	hoogwaardig	1.58	0	0	0
1	1102	stedelijk	0	0	0	0
1	1108	grasland	1.08	0	0	0
1	1108	akkerbouw	2.21	0	0	0
1	1108	hoogwaardig	0	0	0	0
1	1108	stedelijk	0	0	0	0
1	1938	grasland	0.94	0	0	0
1	1938	akkerbouw	1.05	0	0	0
1	1938	hoogwaardig	0.61	125.63	500	1.33
1	1938	stedelijk	1.59	0	0	0
1	1101	grasland	1.31	0	0	0
1	1101	akkerbouw	1.68	0	0	0
1	1101	hoogwaardig	1.65	0	0	0
1	1101	stedelijk	1.63	0	0	0
1	1111	grasland	0.99	0	0	0
1	1111	akkerbouw	1.09	0	0	0
1	1111	hoogwaardig	1.03	0	0	0
1	1111	stedelijk	1.33	0	0	0
1	1100	grasland	1.35	0	0	0
1	1100	akkerbouw	1.42	0	0	0
1	1100	hoogwaardig	1.54	0	0	0
1	1100	stedelijk	1.3	0	0	0
1	1946	grasland	1.09	0	0	0
1	1946	akkerbouw	0	0	0	0
1	1946	hoogwaardig	0.3	9.41	25	3.23
1	1946	stedelijk	0	0	0	0
1	1103	grasland	1.14	0	0	0
1	1103	akkerbouw	2.37	0	0	0
1	1103	hoogwaardig	1.94	0	0	0
1	1103	stedelijk	1.84	0	0	0
1	1937	grasland	0.86	0	0	0
1	1937	akkerbouw	0.87	0	0	0
1	1937	hoogwaardig	0.16	1138.13	2425	2.02
1	1937	stedelijk	1.39	0	0	0
1	1945	grasland	0.86	0	0	0
1	1945	akkerbouw	1.09	0	0	0
1	1945	hoogwaardig	0.65	0	0	0
1	1945	stedelijk	0	0	0	0
1	1414	grasland	1.11	0	0	0
1	1414	akkerbouw	1.03	0	0	0
1	1414	hoogwaardig	0.6	0	0	0
1	1414	stedelijk	0.31	0	0	0
1	1995	grasland	1.03	0	0	0
1	1995	akkerbouw	1.18	0	0	0
1	1995	hoogwaardig	0.94	0	0	0
1	1995	stedelijk	0	0	0	0
1	1296	grasland	0	0	0	0
1	1296	akkerbouw	0	0	0	0
1	1296	hoogwaardig	0	0	0	0
1	1296	stedelijk	0	0	0	0
1	1125	grasland	0.89	0	0	0
1	1125	akkerbouw	0.6	0	0	0
1	1125	hoogwaardig	0.59	54.51	500	1.86
1	1125	stedelijk	1	0	0	0
1	1413	grasland	1.26	0	0	0
1	1413	akkerbouw	0	0	0	0
1	1413	hoogwaardig	0.36	0	0	0
1	1413	stedelijk	0	0	0	0
1	1411	grasland	1.16	0	0	0
1	1411	akkerbouw	1.05	0	0	0
1	1411	hoogwaardig	0.98	0	0	0
1	1411	stedelijk	1.14	0	0	0
1	1126	grasland	0.95	0	0	0
1	1126	akkerbouw	1.3	0	0	0
1	1126	hoogwaardig	0.62	83.3	500	2.45
1	1126	stedelijk	1.3	0	0	0
1	1110	grasland	1	0	0	0
1	1110	akkerbouw	1.29	0	0	0
1	1110	hoogwaardig	0.78	0	0	0
1	1110	stedelijk	0	0	0	0
1	1257	grasland	1.14	0	0	0
1	1257	akkerbouw	1.06	0	0	0
1	1257	hoogwaardig	0.66	0	0	0
1	1257	stedelijk	0.77	0	0	0
1	1119	grasland	0	0	0	0
1	1119	akkerbouw	0	0	0	0
1	1119	hoogwaardig	0	0	0	0
1	1119	stedelijk	0	0	0	0
1	1127	grasland	0.9	0	0	0
1	1127	akkerbouw	1.31	0	0	0
1	1127	hoogwaardig	0.42	36.09	200	6.56
1	1127	stedelijk	1.45	0	0	0
1	1255	grasland	1.04	0	0	0
1	1255	akkerbouw	1.12	0	0	0
1	1255	hoogwaardig	0.99	0	0	0
1	1255	stedelijk	1.17	0	0	0
1	1113	grasland	0	0	0	0
1	1113	akkerbouw	0	0	0	0
1	1113	hoogwaardig	2.46	0	0	0
1	1113	stedelijk	0	0	0	0
1	1114	grasland	1.29	0	0	0
1	1114	akkerbouw	0	0	0	0
1	1114	hoogwaardig	0.83	0	0	0
1	1114	stedelijk	0	0	0	0
1	1122	grasland	0	0	0	0
1	1122	akkerbouw	0	0	0	0
1	1122	hoogwaardig	0	0	0	0
1	1122	stedelijk	0	0	0	0
1	1134	grasland	1.03	0	0	0
1	1134	akkerbouw	1.37	0	0	0
1	1134	hoogwaardig	1.38	0	0	0
1	1134	stedelijk	1.32	0	0	0
1	1121	grasland	0	0	0	0
1	1121	akkerbouw	0	0	0	0
1	1121	hoogwaardig	0	0	0	0
1	1121	stedelijk	0	0	0	0
1	1131	grasland	1.02	0	0	0
1	1131	akkerbouw	0.72	0	0	0
1	1131	hoogwaardig	0.66	0	0	0
1	1131	stedelijk	0.89	0	0	0
1	1129	grasland	1.11	0	0	0
1	1129	akkerbouw	1.09	0	0	0
1	1129	hoogwaardig	1.13	0	0	0
1	1129	stedelijk	1.28	0	0	0
1	1116	grasland	0	0	0	0
1	1116	akkerbouw	0	0	0	0
1	1116	hoogwaardig	0	0	0	0
1	1116	stedelijk	0	0	0	0
1	1117	grasland	1.06	0	0	0
1	1117	akkerbouw	1.02	0	0	0
1	1117	hoogwaardig	-0.03	76.74	200	1.49
1	1117	stedelijk	1.25	0	0	0
1	1128	grasland	0.98	0	0	0
1	1128	akkerbouw	0.86	0	0	0
1	1128	hoogwaardig	0.56	79.79	1250	3.35
1	1128	stedelijk	1.32	0	0	0
1	1252	grasland	1.01	0	0	0
1	1252	akkerbouw	0	0	0	0
1	1252	hoogwaardig	1	0	0	0
1	1252	stedelijk	0	0	0	0
1	1135	grasland	0.93	0	0	0
1	1135	akkerbouw	1.02	0	0	0
1	1135	hoogwaardig	0.5	0	0	0
1	1135	stedelijk	0.92	0	0	0
1	1132	grasland	1.08	0	0	0
1	1132	akkerbouw	1.38	0	0	0
1	1132	hoogwaardig	0.78	0	0	0
1	1132	stedelijk	1.15	0	0	0
1	1120	grasland	0.78	0	0	0
1	1120	akkerbouw	0	0	0	0
1	1120	hoogwaardig	0	0	0	0
1	1120	stedelijk	0	0	0	0
1	1136	grasland	1	0	0	0
1	1136	akkerbouw	1.04	0	0	0
1	1136	hoogwaardig	0.84	0	0	0
1	1136	stedelijk	0.92	0	0	0
1	1993	grasland	1.02	0	0	0
1	1993	akkerbouw	0.99	0	0	0
1	1993	hoogwaardig	0.73	0	0	0
1	1993	stedelijk	0.82	0	0	0
1	1152	grasland	1.05	0	0	0
1	1152	akkerbouw	1.4	0	0	0
1	1152	hoogwaardig	0.97	0	0	0
1	1152	stedelijk	0	0	0	0
1	1137	grasland	0.99	0	0	0
1	1137	akkerbouw	1.13	0	0	0
1	1137	hoogwaardig	0.49	105.87	250	1.36
1	1137	stedelijk	0	0	0	0
1	1145	grasland	0.99	0	0	0
1	1145	akkerbouw	0	0	0	0
1	1145	hoogwaardig	0.08	153.97	800	13.79
1	1145	stedelijk	0	0	0	0
1	1256	grasland	0.91	0	0	0
1	1256	akkerbouw	0.97	0	0	0
1	1256	hoogwaardig	0.87	0	0	0
1	1256	stedelijk	1.82	0	0	0
1	1416	grasland	-0.33	146.94	600	14.63
1	1416	akkerbouw	-0.31	7.68	50	22.22
1	1416	hoogwaardig	-0.37	776.06	4375	13.03
1	1416	stedelijk	0.41	0	0	0
1	1991	grasland	0.83	0	0	0
1	1991	akkerbouw	0	0	0	0
1	1991	hoogwaardig	0	0	0	0
1	1991	stedelijk	0	0	0	0
1	1130	grasland	0.69	0	0	0
1	1130	akkerbouw	1.13	0	0	0
1	1130	hoogwaardig	0.38	188.93	775	1.63
1	1130	stedelijk	0.7	0.53	25	7.14
1	1146	grasland	0.99	0	0	0
1	1146	akkerbouw	0.9	0	0	0
1	1146	hoogwaardig	0.87	0	0	0
1	1146	stedelijk	2.15	0	0	0
1	1253	grasland	1	0	0	0
1	1253	akkerbouw	0	0	0	0
1	1253	hoogwaardig	0.92	0	0	0
1	1253	stedelijk	1.08	0	0	0
1	1254	grasland	0.94	0	0	0
1	1254	akkerbouw	1.25	0	0	0
1	1254	hoogwaardig	0.88	0	0	0
1	1254	stedelijk	1.2	0	0	0
1	1289	grasland	1.01	0	0	0
1	1289	akkerbouw	1.3	0	0	0
1	1289	hoogwaardig	0.14	0	0	0
1	1289	stedelijk	0	0	0	0
1	1153	grasland	1.01	0	0	0
1	1153	akkerbouw	1.33	0	0	0
1	1153	hoogwaardig	0.66	0	0	0
1	1153	stedelijk	1.37	0	0	0
1	1139	grasland	0	0	0	0
1	1139	akkerbouw	0	0	0	0
1	1139	hoogwaardig	0	0	0	0
1	1139	stedelijk	0	0	0	0
1	1141	grasland	0	0	0	0
1	1141	akkerbouw	0	0	0	0
1	1141	hoogwaardig	0	0	0	0
1	1141	stedelijk	0	0	0	0
1	1994	grasland	1.43	0	0	0
1	1994	akkerbouw	1.45	0	0	0
1	1994	hoogwaardig	0.81	0	0	0
1	1994	stedelijk	1.67	0	0	0
1	1154	grasland	0	0	0	0
1	1154	akkerbouw	0	0	0	0
1	1154	hoogwaardig	0.74	0	0	0
1	1154	stedelijk	0	0	0	0
2	1156	grasland	1	0	0	0
2	1156	akkerbouw	0.96	0	0	0
2	1156	hoogwaardig	0.39	6646.23	29125	27.65
2	1156	stedelijk	0.91	0.88	25	20
2	1155	grasland	1.1	0	0	0
2	1155	akkerbouw	1.05	0	0	0
2	1155	hoogwaardig	1.13	0	0	0
2	1155	stedelijk	1.08	0	0	0
2	1959	grasland	1.12	0	0	0
2	1959	akkerbouw	1.12	0	0	0
2	1959	hoogwaardig	1.22	0	0	0
2	1959	stedelijk	1.12	0	0	0
2	1962	grasland	1.19	0	0	0
2	1962	akkerbouw	0	0	0	0
2	1962	hoogwaardig	3.42	0	0	0
2	1962	stedelijk	0	0	0	0
2	1955	grasland	1.4	0	0	0
2	1955	akkerbouw	1.52	0	0	0
2	1955	hoogwaardig	1.49	0	0	0
2	1955	stedelijk	1.82	0	0	0
2	1996	grasland	1.13	0	0	0
2	1996	akkerbouw	1.55	0	0	0
2	1996	hoogwaardig	1.63	0	0	0
2	1996	stedelijk	2.2	0	0	0
2	1960	grasland	1.07	0	0	0
2	1960	akkerbouw	1.53	0	0	0
2	1960	hoogwaardig	0.97	0	0	0
2	1960	stedelijk	0	0	0	0
2	1958	grasland	1.08	0	0	0
2	1958	akkerbouw	1.34	0	0	0
2	1958	hoogwaardig	0.15	104.8	300	9.09
2	1958	stedelijk	1.33	0	0	0
2	1957	grasland	1.01	0	0	0
2	1957	akkerbouw	1.26	0	0	0
2	1957	hoogwaardig	1.03	0	0	0
2	1957	stedelijk	1.21	0	0	0
2	1956	grasland	1.17	0	0	0
2	1956	akkerbouw	1.73	0	0	0
2	1956	hoogwaardig	1.04	0	0	0
2	1956	stedelijk	1.35	0	0	0
2	1952	grasland	1.03	0	0	0
2	1952	akkerbouw	1.33	0	0	0
2	1952	hoogwaardig	0.9	0	0	0
2	1952	stedelijk	1.46	0	0	0
2	1953	grasland	1.27	0	0	0
2	1953	akkerbouw	1.42	0	0	0
2	1953	hoogwaardig	1.36	0	0	0
2	1953	stedelijk	1.34	0	0	0
2	1954	grasland	1.33	0	0	0
2	1954	akkerbouw	1.62	0	0	0
2	1954	hoogwaardig	1.56	0	0	0
2	1954	stedelijk	1.6	0	0	0
2	1964	grasland	0.52	0	0	0
2	1964	akkerbouw	1.76	0	0	0
2	1964	hoogwaardig	0.01	56.08	150	3.59
2	1964	stedelijk	1.38	0	0	0
2	1966	grasland	2.22	0	0	0
2	1966	akkerbouw	0	0	0	0
2	1966	hoogwaardig	0.5	34.51	50	1.05
2	1966	stedelijk	0	0	0	0
2	1963	grasland	0.89	0	0	0
2	1963	akkerbouw	0	0	0	0
2	1963	hoogwaardig	1.77	0	0	0
2	1963	stedelijk	2.38	0	0	0
2	1124	grasland	1.57	0	0	0
2	1124	akkerbouw	2.29	0	0	0
2	1124	hoogwaardig	2.2	0	0	0
2	1124	stedelijk	0	0	0	0
2	1965	grasland	1.09	0	0	0
2	1965	akkerbouw	0	0	0	0
2	1965	hoogwaardig	-0.22	47.02	75	5.36
2	1965	stedelijk	0	0	0	0
2	1112	grasland	1.09	0	0	0
2	1112	akkerbouw	0.97	0	0	0
2	1112	hoogwaardig	0.88	0	0	0
2	1112	stedelijk	1.01	0	0	0
2	1947	grasland	1.33	0	0	0
2	1947	akkerbouw	0	0	0	0
2	1947	hoogwaardig	1.83	0	0	0
2	1947	stedelijk	1.39	0	0	0
2	1961	grasland	1.09	0	0	0
2	1961	akkerbouw	0	0	0	0
2	1961	hoogwaardig	0	0	0	0
2	1961	stedelijk	0	0	0	0
2	1123	grasland	1.59	0	0	0
2	1123	akkerbouw	1.68	0	0	0
2	1123	hoogwaardig	1.71	0	0	0
2	1123	stedelijk	0	0	0	0
2	1949	grasland	1.14	0	0	0
2	1949	akkerbouw	1.5	0	0	0
2	1949	hoogwaardig	0.95	0	0	0
2	1949	stedelijk	1.41	0	0	0
2	1109	grasland	1.09	0	0	0
2	1109	akkerbouw	1.33	0	0	0
2	1109	hoogwaardig	1.1	0	0	0
2	1109	stedelijk	1.58	0	0	0
2	1948	grasland	1.19	0	0	0
2	1948	akkerbouw	1.69	0	0	0
2	1948	hoogwaardig	1.07	0	0	0
2	1948	stedelijk	1.81	0	0	0
2	1107	grasland	1.4	0	0	0
2	1107	akkerbouw	2.12	0	0	0
2	1107	hoogwaardig	1.72	0	0	0
2	1107	stedelijk	1.88	0	0	0
2	1950	grasland	1	0	0	0
2	1950	akkerbouw	1.09	0	0	0
2	1950	hoogwaardig	0.48	185.74	650	1.62
2	1950	stedelijk	1.14	0	0	0
2	671	grasland	0.96	0	0	0
2	671	akkerbouw	1.1	0	0	0
2	671	hoogwaardig	0.97	0	0	0
2	671	stedelijk	3.17	0	0	0
2	1099	grasland	0	0	0	0
2	1099	akkerbouw	0	0	0	0
2	1099	hoogwaardig	0.48	0	0	0
2	1099	stedelijk	0	0	0	0
2	1835	grasland	1.12	0	0	0
2	1835	akkerbouw	0	0	0	0
2	1835	hoogwaardig	1.15	0	0	0
2	1835	stedelijk	0	0	0	0
2	1951	grasland	1.02	0	0	0
2	1951	akkerbouw	1.77	0	0	0
2	1951	hoogwaardig	1.05	0	0	0
2	1951	stedelijk	1.06	0	0	0
2	1836	grasland	1.06	0	0	0
2	1836	akkerbouw	1.59	0	0	0
2	1836	hoogwaardig	1.23	0	0	0
2	1836	stedelijk	1.18	0	0	0
2	1992	grasland	0	0	0	0
2	1992	akkerbouw	0	0	0	0
2	1992	hoogwaardig	1.31	0	0	0
2	1992	stedelijk	0	0	0	0
2	1106	grasland	1.39	0	0	0
2	1106	akkerbouw	0	0	0	0
2	1106	hoogwaardig	2.16	0	0	0
2	1106	stedelijk	0	0	0	0
2	1976	grasland	0	0	0	0
2	1976	akkerbouw	0	0	0	0
2	1976	hoogwaardig	2.18	0	0	0
2	1976	stedelijk	0	0	0	0
2	1838	grasland	1.05	0	0	0
2	1838	akkerbouw	0	0	0	0
2	1838	hoogwaardig	1.26	0	0	0
2	1838	stedelijk	0	0	0	0
2	1105	grasland	1.07	0	0	0
2	1105	akkerbouw	1.47	0	0	0
2	1105	hoogwaardig	1.27	0	0	0
2	1105	stedelijk	1.6	0	0	0
2	1974	grasland	0	0	0	0
2	1974	akkerbouw	0	0	0	0
2	1974	hoogwaardig	0	0	0	0
2	1974	stedelijk	0	0	0	0
2	1939	grasland	1.02	0	0	0
2	1939	akkerbouw	0	0	0	0
2	1939	hoogwaardig	1.31	0	0	0
2	1939	stedelijk	0	0	0	0
2	1104	grasland	1.18	0	0	0
2	1104	akkerbouw	3.86	0	0	0
2	1104	hoogwaardig	2.07	0	0	0
2	1104	stedelijk	0	0	0	0
2	1102	grasland	1.41	0	0	0
2	1102	akkerbouw	3.69	0	0	0
2	1102	hoogwaardig	1.63	0	0	0
2	1102	stedelijk	0	0	0	0
2	1108	grasland	1.13	0	0	0
2	1108	akkerbouw	0	0	0	0
2	1108	hoogwaardig	0	0	0	0
2	1108	stedelijk	1.23	0	0	0
2	1938	grasland	0.99	0	0	0
2	1938	akkerbouw	1.13	0	0	0
2	1938	hoogwaardig	0.63	111.76	400	1.07
2	1938	stedelijk	0.92	0	0	0
2	1101	grasland	1.36	0	0	0
2	1101	akkerbouw	1.35	0	0	0
2	1101	hoogwaardig	2.48	0	0	0
2	1101	stedelijk	0	0	0	0
2	1111	grasland	1.04	0	0	0
2	1111	akkerbouw	1.29	0	0	0
2	1111	hoogwaardig	1.09	0	0	0
2	1111	stedelijk	1.06	0	0	0
2	1100	grasland	1.41	0	0	0
2	1100	akkerbouw	1.49	0	0	0
2	1100	hoogwaardig	1.62	0	0	0
2	1100	stedelijk	1.39	0	0	0
2	1946	grasland	1.15	0	0	0
2	1946	akkerbouw	0	0	0	0
2	1946	hoogwaardig	0.3	10.11	25	3.33
2	1946	stedelijk	1.4	0	0	0
2	1103	grasland	1.19	0	0	0
2	1103	akkerbouw	2.03	0	0	0
2	1103	hoogwaardig	1.92	0	0	0
2	1103	stedelijk	2.05	0	0	0
2	1937	grasland	0.91	0	0	0
2	1937	akkerbouw	0.54	0	0	0
2	1937	hoogwaardig	0.21	1073.25	2125	1.77
2	1937	stedelijk	-0.42	27.24	25	10
2	1945	grasland	0.91	0	0	0
2	1945	akkerbouw	0	0	0	0
2	1945	hoogwaardig	0.72	0	0	0
2	1945	stedelijk	0	0	0	0
2	1414	grasland	1.16	0	0	0
2	1414	akkerbouw	1.01	0	0	0
2	1414	hoogwaardig	0.67	0	0	0
2	1414	stedelijk	1.15	0	0	0
2	1995	grasland	1.09	0	0	0
2	1995	akkerbouw	0	0	0	0
2	1995	hoogwaardig	1	0	0	0
2	1995	stedelijk	1.23	0	0	0
2	1296	grasland	0	0	0	0
2	1296	akkerbouw	0	0	0	0
2	1296	hoogwaardig	0	0	0	0
2	1296	stedelijk	0	0	0	0
2	1125	grasland	0.94	0	0	0
2	1125	akkerbouw	0.92	0	0	0
2	1125	hoogwaardig	0.64	43.43	325	1.22
2	1125	stedelijk	1.32	0	0	0
2	1413	grasland	1.31	0	0	0
2	1413	akkerbouw	0.61	0	0	0
2	1413	hoogwaardig	0.43	0	0	0
2	1413	stedelijk	0	0	0	0
2	1411	grasland	1.21	0	0	0
2	1411	akkerbouw	1.28	0	0	0
2	1411	hoogwaardig	1.04	0	0	0
2	1411	stedelijk	1.11	0	0	0
2	1126	grasland	1	0	0	0
2	1126	akkerbouw	1.38	0	0	0
2	1126	hoogwaardig	0.66	97.83	550	2.71
2	1126	stedelijk	1.11	0	0	0
2	1110	grasland	1.05	0	0	0
2	1110	akkerbouw	0	0	0	0
2	1110	hoogwaardig	0.85	0	0	0
2	1110	stedelijk	0	0	0	0
2	1257	grasland	1.19	0	0	0
2	1257	akkerbouw	0.86	0	0	0
2	1257	hoogwaardig	0.72	0	0	0
2	1257	stedelijk	0.81	0	0	0
2	1119	grasland	0	0	0	0
2	1119	akkerbouw	0	0	0	0
2	1119	hoogwaardig	0	0	0	0
2	1119	stedelijk	0	0	0	0
2	1127	grasland	0.96	0	0	0
2	1127	akkerbouw	1.03	0	0	0
2	1127	hoogwaardig	0.46	39.92	200	6.56
2	1127	stedelijk	0.95	0	0	0
2	1255	grasland	1.1	0	0	0
2	1255	akkerbouw	1.12	0	0	0
2	1255	hoogwaardig	1.04	0	0	0
2	1255	stedelijk	1.08	0	0	0
2	1113	grasland	0	0	0	0
2	1113	akkerbouw	0	0	0	0
2	1113	hoogwaardig	2.52	0	0	0
2	1113	stedelijk	0	0	0	0
2	1114	grasland	1.33	0	0	0
2	1114	akkerbouw	0	0	0	0
2	1114	hoogwaardig	0.88	0	0	0
2	1114	stedelijk	1.57	0	0	0
2	1122	grasland	0	0	0	0
2	1122	akkerbouw	0	0	0	0
2	1122	hoogwaardig	0	0	0	0
2	1122	stedelijk	0	0	0	0
2	1134	grasland	1.08	0	0	0
2	1134	akkerbouw	1.35	0	0	0
2	1134	hoogwaardig	0	0	0	0
2	1134	stedelijk	0	0	0	0
2	1121	grasland	0	0	0	0
2	1121	akkerbouw	0	0	0	0
2	1121	hoogwaardig	0	0	0	0
2	1121	stedelijk	0	0	0	0
2	1131	grasland	1.07	0	0	0
2	1131	akkerbouw	0.95	0	0	0
2	1131	hoogwaardig	0.72	0	0	0
2	1131	stedelijk	0	0	0	0
2	1129	grasland	1.16	0	0	0
2	1129	akkerbouw	1.55	0	0	0
2	1129	hoogwaardig	1.12	0	0	0
2	1129	stedelijk	0	0	0	0
2	1116	grasland	0	0	0	0
2	1116	akkerbouw	0	0	0	0
2	1116	hoogwaardig	0	0	0	0
2	1116	stedelijk	0	0	0	0
2	1117	grasland	1.12	0	0	0
2	1117	akkerbouw	1.22	0	0	0
2	1117	hoogwaardig	0.1	72.53	200	1.5
2	1117	stedelijk	-0.24	15.09	25	33.33
2	1128	grasland	1.04	0	0	0
2	1128	akkerbouw	1.12	0	0	0
2	1128	hoogwaardig	0.62	101.26	1500	4.03
2	1128	stedelijk	1.14	0	0	0
2	1252	grasland	1.07	0	0	0
